"_time",User,"Page_Count","anonymized_Printer"
"2016-09-19T08:13:55.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T08:13:55.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T08:20:00.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T08:20:00.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T08:20:00.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T08:21:43.000-0700",chuck,1000,"anon_Printer_2"
"2016-09-19T08:21:43.000-0700",chuck,500,"anon_Printer_2"
"2016-09-19T08:21:43.000-0700",chuck,1000,"anon_Printer_2"
"2016-09-19T08:21:53.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T08:21:53.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:21:53.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T08:25:11.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:25:11.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:25:20.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:25:20.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:25:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:25:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T08:36:44.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:36:44.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:40:40.000-0700",chuck,37,"anon_Printer_9"
"2016-09-19T08:43:35.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T08:43:35.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T08:43:35.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T08:43:37.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T08:43:37.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T08:43:37.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T08:43:44.000-0700",chuck,250,"anon_Printer_4"
"2016-09-19T08:43:44.000-0700",chuck,250,"anon_Printer_4"
"2016-09-19T08:46:16.000-0700",chuck,14,"anon_Printer_9"
"2016-09-19T08:46:21.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T08:46:27.000-0700",chuck,5,"anon_Printer_9"
"2016-09-19T08:46:32.000-0700",chuck,1,"anon_Printer_9"
"2016-09-19T08:46:39.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T08:46:39.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:46:39.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:47:16.000-0700",chuck,17,"anon_Printer_9"
"2016-09-19T08:48:05.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:48:05.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:50:16.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T08:50:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:50:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:50:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:50:17.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T08:50:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:50:19.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T08:50:19.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:50:19.000-0700",chuck,13,"anon_Printer_5"
"2016-09-19T08:51:46.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:51:46.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:52:20.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:52:20.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:53:15.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:53:15.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T08:53:24.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:53:24.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:54:13.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:54:13.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:54:50.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:54:50.000-0700",chuck,14,"anon_Printer_5"
"2016-09-19T08:56:21.000-0700",chuck,1,"anon_Printer_9"
"2016-09-19T09:00:07.000-0700",chuck,23,"anon_Printer_2"
"2016-09-19T09:00:07.000-0700",chuck,12,"anon_Printer_2"
"2016-09-19T09:00:07.000-0700",chuck,22,"anon_Printer_2"
"2016-09-19T09:02:59.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T09:03:29.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T09:03:29.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T09:03:50.000-0700",chuck,4,"anon_Printer_7"
"2016-09-19T09:07:37.000-0700",chuck,40,"anon_Printer_9"
"2016-09-19T09:14:27.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T09:14:27.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T09:14:27.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T09:14:28.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T09:14:28.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T09:20:30.000-0700",chuck,8,"anon_Printer_9"
"2016-09-19T09:25:12.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T09:25:12.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T09:27:07.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:07.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:08.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T09:27:08.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:08.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T09:27:09.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:09.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:10.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T09:27:10.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T09:27:10.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T09:27:10.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:12.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:12.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:13.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:13.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:14.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:14.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:15.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:27:15.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T09:33:58.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T09:34:09.000-0700",chuck,6,"anon_Printer_7"
"2016-09-19T09:34:18.000-0700",chuck,8,"anon_Printer_8"
"2016-09-19T09:34:34.000-0700",chuck,33,"anon_Printer_8"
"2016-09-19T09:34:46.000-0700",chuck,14,"anon_Printer_8"
"2016-09-19T09:35:34.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T09:35:34.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T09:38:37.000-0700",chuck,19,"anon_Printer_9"
"2016-09-19T09:38:37.000-0700",chuck,18,"anon_Printer_9"
"2016-09-19T09:41:02.000-0700",chuck,14,"anon_Printer_7"
"2016-09-19T09:42:55.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T09:42:55.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T09:47:56.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T09:47:56.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T09:47:57.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T09:47:57.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T09:47:57.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T09:52:50.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T09:52:50.000-0700",chuck,8,"anon_Printer_1"
"2016-09-19T09:52:50.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T09:52:50.000-0700",chuck,6,"anon_Printer_1"
"2016-09-19T09:53:49.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T09:53:49.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T09:53:51.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T09:53:51.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T09:54:25.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T09:54:25.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T09:54:27.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T09:54:27.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T09:55:31.000-0700",chuck,12,"anon_Printer_8"
"2016-09-19T09:55:31.000-0700",chuck,12,"anon_Printer_8"
"2016-09-19T09:55:50.000-0700",chuck,21,"anon_Printer_7"
"2016-09-19T09:56:21.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T09:56:21.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T09:57:42.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T09:57:42.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T09:57:43.000-0700",chuck,5,"anon_Printer_2"
"2016-09-19T09:57:43.000-0700",chuck,5,"anon_Printer_2"
"2016-09-19T09:58:03.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T09:58:03.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T09:58:03.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T09:58:04.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T09:58:04.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T10:01:40.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T10:01:40.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T10:03:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:03:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:03:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:03:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:05:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:05:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:05:36.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:05:36.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:06:00.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:06:00.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:10:47.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:10:47.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:11:44.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:11:44.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:27:55.000-0700",chuck,7,"anon_Printer_6"
"2016-09-19T10:27:55.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:27:55.000-0700",chuck,11,"anon_Printer_6"
"2016-09-19T10:27:59.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:27:59.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:27:59.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:01.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:28:01.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:01.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:02.000-0700",chuck,7,"anon_Printer_6"
"2016-09-19T10:28:02.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:02.000-0700",chuck,11,"anon_Printer_6"
"2016-09-19T10:28:07.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:07.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:28:07.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:09.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:09.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:09.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:11.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:11.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:11.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:12.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:12.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:28:12.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:14.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:14.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:14.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T10:28:16.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:16.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:16.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:17.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:18.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:18.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:19.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:19.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:19.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:28:19.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T10:28:21.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:21.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:22.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:22.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:23.000-0700",chuck,12,"anon_Printer_6"
"2016-09-19T10:28:23.000-0700",chuck,12,"anon_Printer_6"
"2016-09-19T10:28:25.000-0700",chuck,23,"anon_Printer_6"
"2016-09-19T10:28:25.000-0700",chuck,23,"anon_Printer_6"
"2016-09-19T10:28:28.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:28:28.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:28:28.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:28:30.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:30.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:28:30.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T10:37:38.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:37:38.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:37:39.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:37:39.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:37:41.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:37:41.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T10:39:10.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T10:39:10.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T10:39:56.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T10:39:56.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T10:40:34.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T10:40:34.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T10:41:48.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:41:48.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T10:43:37.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T10:43:37.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T10:43:38.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T10:44:18.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T10:47:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T10:47:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T10:48:18.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T10:48:18.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:48:18.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T10:48:37.000-0700",chuck,8,"anon_Printer_2"
"2016-09-19T10:48:37.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T10:48:37.000-0700",chuck,8,"anon_Printer_2"
"2016-09-19T10:48:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T10:48:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T10:48:40.000-0700",chuck,5,"anon_Printer_2"
"2016-09-19T10:48:40.000-0700",chuck,9,"anon_Printer_2"
"2016-09-19T10:48:40.000-0700",chuck,8,"anon_Printer_2"
"2016-09-19T10:48:42.000-0700",chuck,10,"anon_Printer_2"
"2016-09-19T10:48:42.000-0700",chuck,19,"anon_Printer_2"
"2016-09-19T10:48:42.000-0700",chuck,18,"anon_Printer_2"
"2016-09-19T10:49:06.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T10:50:32.000-0700",chuck,1,"anon_Printer_8"
"2016-09-19T10:52:50.000-0700",chuck,6,"anon_Printer_2"
"2016-09-19T10:52:50.000-0700",chuck,6,"anon_Printer_2"
"2016-09-19T10:56:02.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T10:56:02.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T10:57:25.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T11:02:31.000-0700",chuck,5,"anon_Printer_9"
"2016-09-19T11:03:25.000-0700",chuck,25,"anon_Printer_9"
"2016-09-19T11:07:53.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T11:07:53.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T11:07:56.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T11:07:56.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T11:09:43.000-0700",chuck,37,"anon_Printer_9"
"2016-09-19T11:13:33.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:13:33.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:13:33.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:13:34.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T11:13:34.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T11:13:34.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:13:37.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:13:37.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:13:37.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:13:39.000-0700",chuck,5,"anon_Printer_2"
"2016-09-19T11:13:39.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T11:13:39.000-0700",chuck,3,"anon_Printer_2"
"2016-09-19T11:14:04.000-0700",chuck,54,"anon_Printer_4"
"2016-09-19T11:14:04.000-0700",chuck,54,"anon_Printer_4"
"2016-09-19T11:16:34.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:16:34.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:16:34.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:16:35.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:16:35.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T11:16:35.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T11:16:35.000-0700",chuck,3,"anon_Printer_2"
"2016-09-19T11:16:36.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:16:36.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:17:29.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T11:17:29.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T11:20:25.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T11:20:25.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T11:20:25.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T11:20:38.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T11:20:38.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T11:20:39.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T11:20:39.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T11:22:59.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T11:22:59.000-0700",chuck,4,"anon_Printer_6"
"2016-09-19T11:22:59.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T11:26:17.000-0700",chuck,7,"anon_Printer_9"
"2016-09-19T11:26:17.000-0700",chuck,6,"anon_Printer_9"
"2016-09-19T11:35:14.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T11:35:14.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T11:35:15.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T11:35:15.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T11:35:22.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:35:22.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:36:04.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:36:04.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:36:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:36:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T11:43:30.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:30.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:31.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:31.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:34.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:34.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T11:43:45.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T11:43:45.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T11:53:28.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T11:53:28.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T12:08:10.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T12:08:10.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T12:08:11.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T12:08:11.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T12:11:54.000-0700",chuck,7,"anon_Printer_9"
"2016-09-19T12:15:54.000-0700",chuck,16,"anon_Printer_9"
"2016-09-19T12:17:10.000-0700",chuck,6,"anon_Printer_9"
"2016-09-19T12:17:10.000-0700",chuck,6,"anon_Printer_9"
"2016-09-19T12:17:26.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T12:17:26.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T12:17:37.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T12:17:37.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T12:21:15.000-0700",chuck,1,"anon_Printer_9"
"2016-09-19T12:24:15.000-0700",chuck,6,"anon_Printer_9"
"2016-09-19T12:25:37.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T12:25:54.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T12:27:15.000-0700",chuck,16,"anon_Printer_9"
"2016-09-19T12:32:24.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T12:32:24.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T12:32:26.000-0700",chuck,7,"anon_Printer_4"
"2016-09-19T12:32:26.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T12:32:26.000-0700",chuck,6,"anon_Printer_4"
"2016-09-19T12:32:55.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T12:32:55.000-0700",chuck,2,"anon_Printer_6"
