"_time",User,"Page_Count","anonymized_Printer"
"2016-09-19T12:32:56.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T12:32:56.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T12:33:10.000-0700",chuck,3,"anon_Printer_5"
"2016-09-19T12:33:10.000-0700",chuck,3,"anon_Printer_5"
"2016-09-19T12:33:14.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T12:33:14.000-0700",chuck,7,"anon_Printer_4"
"2016-09-19T12:33:14.000-0700",chuck,8,"anon_Printer_4"
"2016-09-19T12:40:35.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:40:35.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:40:36.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:40:36.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:42:53.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T12:49:45.000-0700",alice,4,"anon_Printer_9"
"2016-09-19T12:49:45.000-0700",alice,4,"anon_Printer_9"
"2016-09-19T12:49:55.000-0700",alice,2,"anon_Printer_9"
"2016-09-19T12:49:55.000-0700",alice,2,"anon_Printer_9"
"2016-09-19T12:51:46.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T12:51:46.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T12:51:46.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T12:53:32.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:53:32.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T12:53:57.000-0700",chuck,14,"anon_Printer_7"
"2016-09-19T12:59:30.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T12:59:30.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T12:59:45.000-0700",chuck,1,"anon_Printer_9"
"2016-09-19T13:00:37.000-0700",chuck,1,"anon_Printer_9"
"2016-09-19T13:00:53.000-0700",chuck,26,"anon_Printer_1"
"2016-09-19T13:00:53.000-0700",chuck,26,"anon_Printer_1"
"2016-09-19T13:01:22.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T13:01:22.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T13:01:38.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T13:01:38.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T13:02:07.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T13:02:07.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T13:03:26.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T13:03:47.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T13:03:47.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T13:03:48.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T13:03:48.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T13:04:21.000-0700",chuck,9,"anon_Printer_9"
"2016-09-19T13:10:27.000-0700",chuck,4,"anon_Printer_7"
"2016-09-19T13:10:57.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T13:10:57.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T13:12:21.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T13:12:21.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T13:14:55.000-0700",chuck,13,"anon_Printer_9"
"2016-09-19T13:16:09.000-0700",chuck,3,"anon_Printer_9"
"2016-09-19T13:16:09.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T13:22:19.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T13:22:19.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:22:19.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:22:19.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:23:08.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:23:08.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:30:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T13:30:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T13:31:30.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T13:31:30.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T13:34:29.000-0700",chuck,26,"anon_Printer_6"
"2016-09-19T13:34:29.000-0700",chuck,26,"anon_Printer_6"
"2016-09-19T13:39:42.000-0700",chuck,6,"anon_Printer_7"
"2016-09-19T13:40:07.000-0700",chuck,7,"anon_Printer_7"
"2016-09-19T13:41:36.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T13:41:36.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T13:41:43.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T13:41:43.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T13:41:43.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T13:42:12.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T13:43:41.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T13:51:30.000-0700",chuck,6,"anon_Printer_5"
"2016-09-19T13:51:30.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T13:51:30.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T13:51:31.000-0700",chuck,8,"anon_Printer_5"
"2016-09-19T13:51:31.000-0700",chuck,8,"anon_Printer_5"
"2016-09-19T13:51:34.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:51:34.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T13:51:34.000-0700",chuck,5,"anon_Printer_5"
"2016-09-19T13:54:04.000-0700",chuck,16,"anon_Printer_6"
"2016-09-19T13:54:04.000-0700",chuck,16,"anon_Printer_6"
"2016-09-19T13:55:06.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:55:06.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:55:09.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:55:09.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:56:05.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T13:56:05.000-0700",chuck,5,"anon_Printer_5"
"2016-09-19T13:56:05.000-0700",chuck,1,"anon_Printer_5"
"2016-09-19T13:56:31.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T13:56:31.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T13:56:33.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T13:56:33.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T13:56:41.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:56:41.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:56:42.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:56:42.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T13:59:30.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T13:59:30.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T13:59:30.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T14:04:41.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T14:06:28.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T14:06:28.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T14:06:28.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T14:06:28.000-0700",chuck,6,"anon_Printer_4"
"2016-09-19T14:06:30.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T14:06:30.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T14:06:30.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T14:06:30.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T14:07:04.000-0700",chuck,22,"anon_Printer_9"
"2016-09-19T14:07:04.000-0700",chuck,22,"anon_Printer_9"
"2016-09-19T14:07:19.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T14:07:19.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T14:07:27.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:27.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T14:07:27.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:29.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:29.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:07:29.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:31.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:31.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:07:31.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:32.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:07:32.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:07:32.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T14:07:37.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T14:07:37.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T14:07:38.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T14:07:38.000-0700",chuck,6,"anon_Printer_6"
"2016-09-19T14:12:27.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T14:15:02.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T14:15:02.000-0700",chuck,2,"anon_Printer_9"
"2016-09-19T14:16:11.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T14:16:13.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:16:13.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:16:14.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:16:14.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:20:33.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T14:20:33.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T14:20:34.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T14:20:34.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T14:21:37.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T14:21:37.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T14:21:46.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:21:46.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:21:46.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:21:46.000-0700",chuck,8,"anon_Printer_1"
"2016-09-19T14:22:25.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T14:22:25.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T14:24:11.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:24:11.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:24:38.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:24:38.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T14:28:16.000-0700",chuck,8,"anon_Printer_1"
"2016-09-19T14:28:16.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:28:16.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:28:16.000-0700",chuck,4,"anon_Printer_1"
"2016-09-19T14:34:08.000-0700",chuck,50,"anon_Printer_9"
"2016-09-19T14:34:08.000-0700",chuck,51,"anon_Printer_9"
"2016-09-19T14:34:34.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T14:35:22.000-0700",chuck,12,"anon_Printer_6"
"2016-09-19T14:35:22.000-0700",chuck,12,"anon_Printer_6"
"2016-09-19T14:37:32.000-0700",chuck,5,"anon_Printer_7"
"2016-09-19T14:40:26.000-0700",chuck,8,"anon_Printer_5"
"2016-09-19T14:40:26.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T14:40:26.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T14:40:26.000-0700",chuck,4,"anon_Printer_5"
"2016-09-19T14:40:27.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T14:40:27.000-0700",chuck,3,"anon_Printer_5"
"2016-09-19T14:40:27.000-0700",chuck,2,"anon_Printer_5"
"2016-09-19T14:40:56.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T14:47:41.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T14:47:41.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T15:00:37.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:00:37.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:00:38.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:00:38.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:02:40.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T15:02:40.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T15:02:40.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T15:03:47.000-0700",chuck,499,"anon_Printer_2"
"2016-09-19T15:03:47.000-0700",chuck,998,"anon_Printer_2"
"2016-09-19T15:03:47.000-0700",chuck,998,"anon_Printer_2"
"2016-09-19T15:10:58.000-0700",chuck,16,"anon_Printer_3"
"2016-09-19T15:10:58.000-0700",chuck,8,"anon_Printer_3"
"2016-09-19T15:10:58.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:10:58.000-0700",chuck,15,"anon_Printer_3"
"2016-09-19T15:10:59.000-0700",chuck,22,"anon_Printer_3"
"2016-09-19T15:10:59.000-0700",chuck,11,"anon_Printer_3"
"2016-09-19T15:10:59.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:10:59.000-0700",chuck,21,"anon_Printer_3"
"2016-09-19T15:14:23.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:14:23.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:14:23.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:16:12.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:16:12.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:16:12.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:17:45.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:17:45.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:17:45.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:18:45.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:18:45.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:18:45.000-0700",chuck,2,"anon_Printer_3"
"2016-09-19T15:30:23.000-0700",chuck,11,"anon_Printer_7"
"2016-09-19T15:31:51.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T15:31:51.000-0700",chuck,5,"anon_Printer_6"
"2016-09-19T15:32:20.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:32:20.000-0700",chuck,1,"anon_Printer_3"
"2016-09-19T15:32:40.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T15:32:40.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T15:32:41.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T15:32:41.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T15:40:13.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T15:40:13.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T15:41:43.000-0700",chuck,5,"anon_Printer_8"
"2016-09-19T15:50:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T15:50:16.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T15:50:16.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T15:50:52.000-0700",alice,3,"anon_Printer_9"
"2016-09-19T15:50:52.000-0700",alice,2,"anon_Printer_9"
"2016-09-19T15:57:03.000-0700",chuck,6,"anon_Printer_9"
"2016-09-19T16:15:08.000-0700",chuck,5,"anon_Printer_9"
"2016-09-19T16:18:42.000-0700",chuck,7,"anon_Printer_9"
"2016-09-19T16:19:24.000-0700",chuck,7,"anon_Printer_9"
"2016-09-19T16:22:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:22:32.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:23:47.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:23:47.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:24:05.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:24:05.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:27:48.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:27:48.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T16:27:48.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:27:49.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T16:27:49.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:27:49.000-0700",chuck,4,"anon_Printer_2"
"2016-09-19T16:28:37.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T16:28:37.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T16:28:37.000-0700",chuck,3,"anon_Printer_2"
"2016-09-19T16:28:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T16:28:39.000-0700",chuck,1,"anon_Printer_2"
"2016-09-19T16:34:41.000-0700",chuck,16,"anon_Printer_7"
"2016-09-19T16:34:41.000-0700",chuck,17,"anon_Printer_7"
"2016-09-19T16:35:37.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:35:37.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T16:44:49.000-0700",chuck,4,"anon_Printer_9"
"2016-09-19T16:49:13.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:49:13.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:50:28.000-0700",chuck,4,"anon_Printer_7"
"2016-09-19T16:51:17.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:51:17.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:53:08.000-0700",chuck,6,"anon_Printer_4"
"2016-09-19T16:53:08.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T16:53:08.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:53:08.000-0700",chuck,5,"anon_Printer_4"
"2016-09-19T16:54:13.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T16:54:13.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:54:13.000-0700",chuck,2,"anon_Printer_4"
"2016-09-19T16:54:19.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T16:54:19.000-0700",chuck,56,"anon_Printer_4"
"2016-09-19T16:54:19.000-0700",chuck,55,"anon_Printer_4"
"2016-09-19T16:54:19.000-0700",chuck,28,"anon_Printer_4"
"2016-09-19T16:56:29.000-0700",chuck,9,"anon_Printer_9"
"2016-09-19T16:56:29.000-0700",chuck,8,"anon_Printer_9"
"2016-09-19T17:00:34.000-0700",chuck,19,"anon_Printer_7"
"2016-09-19T17:10:09.000-0700",chuck,3,"anon_Printer_3"
"2016-09-19T17:10:09.000-0700",chuck,3,"anon_Printer_3"
"2016-09-19T17:10:32.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T17:10:32.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T17:11:48.000-0700",chuck,8,"anon_Printer_9"
"2016-09-19T17:16:10.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T17:16:22.000-0700",chuck,2,"anon_Printer_7"
"2016-09-19T17:16:33.000-0700",chuck,3,"anon_Printer_7"
"2016-09-19T17:19:32.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T17:19:32.000-0700",chuck,4,"anon_Printer_4"
"2016-09-19T17:19:33.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T17:19:33.000-0700",chuck,3,"anon_Printer_4"
"2016-09-19T17:26:23.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T17:26:23.000-0700",chuck,2,"anon_Printer_6"
"2016-09-19T17:31:05.000-0700",chuck,1,"anon_Printer_7"
"2016-09-19T17:37:47.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T17:37:47.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T18:14:50.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T18:14:50.000-0700",chuck,2,"anon_Printer_2"
"2016-09-19T18:15:32.000-0700",chuck,27,"anon_Printer_4"
"2016-09-19T18:15:32.000-0700",chuck,1,"anon_Printer_4"
"2016-09-19T18:15:32.000-0700",chuck,26,"anon_Printer_4"
"2016-09-19T18:16:04.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:04.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:06.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:06.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:07.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:07.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:08.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:08.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:08.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:09.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:09.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:09.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:09.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:11.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T18:16:11.000-0700",chuck,3,"anon_Printer_1"
"2016-09-19T18:16:13.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:13.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:13.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:15.000-0700",chuck,2,"anon_Printer_1"
"2016-09-19T18:16:15.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:15.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:16:15.000-0700",chuck,1,"anon_Printer_1"
"2016-09-19T18:32:32.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:32.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:33.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:33.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:34.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:34.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:36.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:36.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:37.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:37.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:38.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:38.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:39.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:39.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:40.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:40.000-0700",chuck,3,"anon_Printer_6"
"2016-09-19T18:32:41.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:41.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:43.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:43.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:44.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:32:44.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T18:55:10.000-0700",chuck,17,"anon_Printer_7"
"2016-09-19T19:00:01.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:01.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:02.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:02.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:04.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:04.000-0700",chuck,1,"anon_Printer_6"
"2016-09-19T19:00:31.000-0700",chuck,1,"anon_Printer_8"
"2016-09-19T19:00:31.000-0700",chuck,1,"anon_Printer_8"
